account_name,opportunity_name,department_name,num_free_users,num_self_serve_users,num_users_with_dept_match
Amity University,"CS FY27 Renewal: Amity Institute of Biotechnology, Amity University Haryana (Amity University)",AIIMSCR,1,0,0
Amity University,"CS FY27 Renewal: Amity Institute of Biotechnology, Amity University Haryana (Amity University)",ACNT,1,0,0
Amity University,"CS FY27 Renewal: Amity Institute of Biotechnology, Amity University Haryana (Amity University)",amity university uttar pradesh,1,0,0
Amity University,"CS FY27 Renewal: Amity Institute of Biotechnology, Amity University Haryana (Amity University)",amity school of applied sciences,1,0,0
Amity University,"CS FY27 Renewal: Amity Institute of Biotechnology, Amity University Haryana (Amity University)",M.pharma,1,0,0
Amity University,"CS FY27 Renewal: Amity Institute of Biotechnology, Amity University Haryana (Amity University)",Amity Institute of Health Allied Sciences,1,0,0
Amity University,"CS FY27 Renewal: Amity Institute of Biotechnology, Amity University Haryana (Amity University)",Amity Institute of Click Chemistry Research and Studies,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Plant Sciences,26,3,29
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",No Department Listed,24,15,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",College of Pharmacy and Nutrition,16,7,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Chemical and Biological Engineering,12,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Vaccine and Infectious Disease Organization,11,5,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Food and Bioproduct Sciences,11,3,14
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Animal and Poultry Science,10,1,11
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Biology,9,5,14
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology","Anatomy, Physiology and Pharmacology",9,0,9
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology","Biochemistry, Microbiology and Immunology",8,4,12
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Microbiology and Immunology,7,2,9
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Western College of Veterinary Medicine,7,1,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Veterinary Biomedical Sciences,7,1,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Toxicology Centre,7,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",VIDO,5,2,7
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Veterinary Pathology,5,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",College of Dentistry,5,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Veterinary Microbiology,4,4,8
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Anatomy and Cell Biology,4,1,5
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Geography and Planning,4,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Medicine,4,0,4
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Large Animal Clinical Sciences,3,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Plant Sciences,3,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Chemistry,3,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",College of Graduate Studies and Research,2,2,4
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Small Animal Clinical Sciences,2,2,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Dentistry,2,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Computer Science,2,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",BMI,2,0,2
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Small Animal Clinical Sciences,2,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Crop Development Centre,2,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Oncology/Radiology,2,0,2
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Psychiatry,2,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",University of Saskatchewan,2,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Soil Science,1,3,4
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",School of Public Health,1,2,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Soil Science,1,1,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Division of General Internal Medicine,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",medicine,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Food Science,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Health Science,1,0,1
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Nutrition,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",VBMS,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Agricultural and Resource Economics,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Pathology and Laboratory Medicine,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Microbiology,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Saskatchewan Neuroscience Network (SNN),1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology","Anatomy, Physiology, and Pharmacology",1,0,1
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",n/a,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Chemistry,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",SACS,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",dent,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",ocology,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",APS,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",International Vaccine Centre (InterVac),1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of Mechanical Engineering,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Department of biochemistry microbiology and immunology,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Geology,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",health studies,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",health science ,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Veterinary Microbiology,1,0,1
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",Division of Biomedical Engineering,1,0,0
"Anatomy, Physiology and Pharmacology (University of Saskatchewan)","CS FY27 Renewal:  University of Saskatchewan - Dept of Anatomy, Physiology and Pharmacology",biology,1,0,0
